DATE,HOUR,MINUTE,SECOND,BICYCLE,BUS,CAR,JEEPNEY,MOTORCYCLE,MULTICAB,TRICYCLE,TRUCK,VAN,TOTAL
None,None,None,None,93,31,65,94,53,169,153,44,27,729
None,None,None,None,93,31,65,94,53,169,153,44,27,729
None,None,None,None,93,31,65,94,53,169,153,44,27,729
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,93,31,65,94,53,170,153,44,27,730
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,153,44,27,731
None,None,None,None,94,31,65,94,53,170,154,44,27,732
None,None,None,None,94,31,65,94,53,170,154,44,27,732
None,None,None,None,94,31,65,94,53,170,154,44,27,732
None,None,None,None,94,31,65,94,53,170,154,44,27,732
s2024211-T?,11,47,04,94,31,65,94,53,170,154,44,27,732
None,None,None,None,94,31,65,94,53,170,154,44,27,732
None,None,None,None,94,31,66,94,53,170,154,44,27,733
None,None,None,None,94,31,66,94,53,170,154,44,27,733
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
None,None,None,None,94,31,66,94,53,171,154,44,27,734
17,11,47,12,94,31,67,94,53,171,154,44,27,735
17,11,47,12,94,31,67,94,53,171,154,44,27,735
17,11,47,12,94,31,67,94,53,171,154,44,27,735
17,11,47,12,94,31,67,94,53,171,154,44,27,735
17,11,47,12,94,31,67,94,53,171,154,44,27,735
17,11,47,12,94,31,67,94,53,171,154,44,27,735
17,11,47,12,94,31,67,94,53,171,154,44,27,735
17,11,47,12,94,31,67,94,53,171,154,44,27,735
17,11,47,12,94,31,67,94,53,171,154,44,27,735
None,None,None,None,94,31,67,94,53,171,154,44,27,735
None,None,None,None,94,31,67,94,53,171,154,44,27,735
None,None,None,None,94,31,67,94,53,171,154,44,27,735
None,None,None,None,94,31,67,94,53,171,154,44,27,735
None,None,None,None,94,31,67,94,53,171,154,44,27,735
None,None,None,None,94,31,67,94,53,171,154,44,27,735
None,None,None,None,94,31,67,94,53,171,154,44,27,735
None,None,None,None,94,31,67,94,53,171,154,44,27,735
None,None,None,None,94,31,67,94,53,171,154,44,27,735
None,None,None,None,94,31,67,94,53,171,154,44,27,735
1?,None,None,None,94,31,67,94,53,171,154,44,27,735
1?,None,None,None,94,31,67,94,53,171,154,44,27,735
1?,None,None,None,94,31,67,94,53,171,154,44,27,735
1?,None,None,None,94,31,67,94,53,171,154,44,27,735
1?,None,None,None,94,31,67,94,53,171,154,44,27,735
1?,None,None,None,94,31,67,94,53,171,154,44,27,735
1?,None,None,None,94,31,67,94,53,171,154,44,27,735
1?,None,None,None,94,31,67,94,53,171,154,44,27,735
1?,None,None,None,94,31,67,94,53,171,154,44,27,735
1?,None,None,None,94,31,67,94,53,171,154,44,27,735
None,None,None,None,94,31,67,94,53,171,154,44,27,735
None,None,None,None,94,31,67,94,53,171,154,44,27,735
None,None,None,None,94,31,67,94,53,171,154,44,27,735
None,None,None,None,94,31,67,94,53,171,154,44,27,735
None,None,None,None,94,31,67,94,53,171,154,44,27,735
2024211-T?,11,47,57,94,31,67,94,53,171,154,44,27,735
2024211-T?,11,47,57,94,31,67,94,53,171,155,44,27,736
2024211-T?,11,47,57,94,31,67,94,53,171,155,44,27,736
2024211-T?,11,47,57,94,31,67,94,53,171,155,44,27,736
2024211-T?,11,47,57,94,31,67,94,53,171,155,44,27,736
2024211-T?,11,47,57,94,31,67,94,53,171,155,44,27,736
2024211-T?,11,47,57,94,31,67,94,53,171,155,44,27,736
2024211-T?,11,47,57,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,155,44,27,736
None,None,None,None,94,31,67,94,53,171,156,44,27,737
None,None,None,None,94,31,67,94,53,171,156,44,27,737
None,None,None,None,94,31,67,94,53,171,156,44,27,737
None,None,None,None,94,31,67,94,53,171,156,44,27,737
None,None,None,None,94,31,67,94,53,171,156,44,27,737
None,None,None,None,94,31,67,94,53,171,156,44,27,737
None,None,None,None,94,31,67,94,53,171,156,44,27,737
None,None,None,None,94,31,67,94,53,171,156,44,27,737
None,None,None,None,94,31,67,94,53,171,156,44,27,737
None,None,None,None,94,31,67,94,53,171,156,44,27,737
None,None,None,None,95,31,67,94,53,171,156,44,27,738
None,None,None,None,95,31,67,94,53,171,157,44,27,739
None,None,None,None,95,31,67,95,53,171,157,44,27,740
None,None,None,None,95,31,67,95,53,171,157,44,27,740
None,None,None,None,95,31,67,95,53,171,157,44,27,740
None,None,None,None,95,31,67,95,53,171,157,44,27,740
None,None,None,None,95,31,67,95,53,171,157,44,27,740
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,53,171,157,44,27,741
None,None,None,None,96,31,67,95,54,171,157,44,27,742
None,None,None,None,96,31,67,95,54,171,157,44,27,742
None,None,None,None,96,31,67,95,54,171,157,44,27,742
None,None,None,None,96,31,67,95,54,171,157,44,27,742
None,None,None,None,96,31,67,95,54,171,157,44,27,742
202411-T?,None,None,None,96,31,67,95,54,171,157,44,27,742
202411-T?,None,None,None,96,31,67,95,54,171,157,44,27,742
202411-T?,None,None,None,96,31,67,95,54,171,157,44,27,742
202411-T?,None,None,None,96,31,67,95,54,171,157,44,27,742
202411-T?,None,None,None,96,31,67,95,54,171,157,44,27,742
202411-T?,None,None,None,96,31,67,95,54,171,157,44,27,742
17,11,48,07,96,31,67,95,54,171,157,44,27,742
17,11,48,07,96,31,68,95,54,171,157,44,27,743
17,11,48,07,96,31,68,95,54,172,157,44,27,744
17,11,48,07,96,31,68,95,54,172,157,44,27,744
17,11,48,07,96,31,68,95,54,172,157,44,27,744
17,11,48,07,96,31,68,95,54,172,157,45,27,745
17,11,48,07,96,31,68,95,54,172,157,45,27,745
17,11,48,07,96,31,68,95,54,172,157,45,27,745
None,None,None,None,96,31,68,95,54,172,157,45,27,745
None,None,None,None,96,31,68,95,54,172,157,45,27,745
None,None,None,None,96,31,68,95,54,172,157,45,27,745
None,None,None,None,96,31,68,95,54,172,157,45,27,745
None,None,None,None,96,31,68,95,54,172,157,45,27,745
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,95,54,172,157,46,27,746
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,31,68,96,54,172,157,46,27,747
None,None,None,None,96,32,68,96,54,172,157,46,27,748
None,None,None,None,96,32,68,96,54,172,157,46,27,748
None,None,None,None,96,32,68,96,54,172,157,46,27,748
None,None,None,None,96,32,68,96,54,172,157,46,27,748
None,None,None,None,96,32,68,96,54,172,157,46,27,748
None,None,None,None,96,32,68,96,54,172,157,46,27,748
None,None,None,None,96,32,68,96,54,172,157,46,27,748
None,None,None,None,96,32,68,96,54,172,157,46,27,748
None,None,None,None,97,32,68,96,54,172,157,46,27,749
None,None,None,None,97,32,68,96,54,172,157,46,27,749
None,None,None,None,97,32,68,96,54,172,157,46,27,749
None,None,None,None,97,32,68,96,54,172,157,46,27,749
None,None,None,None,97,32,68,96,54,172,158,46,27,750
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
om,None,None,None,97,32,68,97,54,172,158,46,27,751
om,None,None,None,97,32,68,97,54,172,158,46,27,751
om,None,None,None,97,32,68,97,54,172,158,46,27,751
om,None,None,None,97,32,68,97,54,172,158,46,27,751
om,None,None,None,97,32,68,97,54,172,158,46,27,751
om,None,None,None,97,32,68,97,54,172,158,46,27,751
om,None,None,None,97,32,68,97,54,172,158,46,27,751
om,None,None,None,97,32,68,97,54,172,158,46,27,751
om,None,None,None,97,32,68,97,54,172,158,46,27,751
om,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
None,None,None,None,97,32,68,97,54,172,158,46,27,751
1?,None,None,None,97,32,68,97,54,172,158,46,27,751
1?,None,None,None,97,32,68,97,54,172,158,46,27,751
1?,None,None,None,97,32,68,97,54,172,158,46,27,751
1?,None,None,None,97,32,68,97,54,172,158,46,27,751
1?,None,None,None,97,32,68,97,54,172,158,46,27,751
-i?,None,None,None,97,32,68,97,54,172,158,46,27,751
-i?,None,None,None,97,32,68,97,54,173,158,46,27,752
-i?,None,None,None,97,32,68,97,54,173,158,46,27,752
-i?,None,None,None,97,32,68,97,54,173,158,46,27,752
-i?,None,None,None,97,32,68,97,54,173,158,46,27,752
-i?,None,None,None,97,32,68,97,54,173,158,46,27,752
-i?,None,None,None,97,32,68,97,54,173,158,46,27,752
-i?,None,None,None,97,32,68,97,54,173,158,46,27,752
-i?,None,None,None,97,32,68,97,54,173,158,46,27,752
-i?,None,None,None,97,32,68,97,54,173,158,46,27,752
-i?,None,None,None,97,32,68,98,54,173,158,46,27,753
-i?,None,None,None,97,32,68,98,54,174,158,46,27,754
-i?,None,None,None,97,32,68,98,54,174,158,46,27,754
-i?,None,None,None,97,32,68,98,54,174,158,46,27,754
-i?,None,None,None,97,32,68,98,54,174,158,46,27,754
-i?,None,None,None,97,32,68,98,54,174,158,46,27,754
-i?,None,None,None,97,32,68,98,54,174,158,46,27,754
-i?,None,None,None,97,32,68,99,54,174,158,46,27,755
-i?,None,None,None,97,32,68,99,54,174,158,46,27,755
-i?,None,None,None,97,32,68,99,54,174,158,46,27,755
-i?,None,None,None,97,32,68,99,54,174,158,46,27,755
-i?,None,None,None,97,32,68,99,54,174,158,46,27,755
-i?,None,None,None,97,32,68,99,54,174,158,46,27,755
1?,11,48,34,97,32,68,99,54,174,158,46,27,755
1?,11,48,34,97,32,68,99,54,174,158,46,27,755
1?,11,48,34,97,32,68,99,54,174,158,46,27,755
1?,11,48,34,97,32,68,99,54,174,158,46,27,755
1?,11,48,34,97,32,68,99,54,174,158,46,27,755
1?,11,48,34,97,32,68,99,54,174,158,46,27,755
1?,11,48,34,97,32,68,99,54,174,158,46,27,755
1?,11,48,34,97,32,68,99,54,174,158,46,27,755
1?,11,48,34,97,32,68,99,54,174,158,46,27,755
1?,11,48,34,97,32,68,99,54,174,158,46,27,755
None,None,None,None,97,32,68,99,54,174,158,46,27,755
None,None,None,None,97,32,68,99,54,174,158,46,27,755
None,None,None,None,97,32,68,99,54,174,158,46,27,755
None,None,None,None,97,32,68,99,54,174,158,46,27,755
None,None,None,None,97,32,68,99,54,174,158,46,27,755
None,None,None,None,97,32,68,99,54,174,158,46,27,755
None,None,None,None,97,32,68,99,54,174,158,46,27,755
None,None,None,None,97,32,68,99,54,174,158,46,27,755
None,None,None,None,97,32,68,99,54,174,158,46,27,755
None,None,None,None,97,32,68,99,54,174,158,46,27,755
None,None,None,None,97,32,68,99,54,174,158,46,27,755
None,None,None,None,97,32,68,99,54,174,159,46,27,756
None,None,None,None,97,32,68,99,54,174,159,46,27,756
None,None,None,None,97,32,68,99,54,174,159,46,27,756
None,None,None,None,97,32,68,99,54,174,159,46,27,756
None,None,None,None,97,32,68,99,54,174,159,46,27,756
None,None,None,None,97,32,68,99,54,174,159,46,27,756
None,None,None,None,97,32,68,99,54,174,159,46,27,756
None,None,None,None,97,32,68,99,54,174,160,46,27,757
None,None,None,None,97,32,68,99,54,174,160,46,27,757
None,None,None,None,97,32,68,99,54,174,160,46,27,757
None,None,None,None,97,32,68,99,54,174,160,46,27,757
None,None,None,None,97,32,68,99,54,174,160,46,27,757
None,None,None,None,97,32,68,99,54,174,160,46,27,757
None,None,None,None,97,32,68,99,54,174,160,46,27,757
None,None,None,None,97,32,68,99,54,174,160,46,27,757
None,None,None,None,97,32,68,99,54,174,160,46,27,757
None,None,None,None,97,32,68,99,54,174,160,46,27,757
None,None,None,None,97,32,68,99,54,174,160,46,27,757
None,None,None,None,98,32,68,99,54,174,160,46,27,758
None,None,None,None,98,32,68,99,54,174,160,46,27,758
None,None,None,None,98,32,68,99,54,174,160,46,27,758
None,None,None,None,98,32,68,99,54,174,160,46,27,758
None,None,None,None,98,32,68,99,54,174,160,46,27,758
None,None,None,None,98,32,68,99,54,174,160,46,27,758
None,None,None,None,98,32,68,99,55,174,160,46,27,759
None,None,None,None,98,32,68,99,55,174,160,46,27,759
None,None,None,None,98,32,68,99,55,174,160,46,27,759
None,None,None,None,98,32,68,99,55,174,160,46,27,759
None,None,None,None,98,32,68,99,55,174,160,46,27,759
None,None,None,None,98,32,68,99,55,174,160,46,27,759
None,None,None,None,98,32,68,99,55,174,160,46,27,759
None,None,None,None,98,32,68,99,55,174,160,46,27,759
None,None,None,None,98,32,68,99,55,174,160,46,27,759
None,None,None,None,98,32,68,99,55,174,160,46,27,759
None,None,None,None,98,32,68,99,55,174,160,46,27,759
None,None,None,None,98,32,68,99,55,174,161,46,27,760
202411-T?,11,48,43,98,32,68,99,55,174,161,46,27,760
202411-T?,11,48,43,98,32,68,99,55,174,161,46,27,760
202411-T?,11,48,43,98,32,68,99,55,174,161,46,27,760
202411-T?,11,48,43,98,32,68,99,55,174,161,46,27,760
202411-T?,11,48,43,98,32,68,99,55,174,161,46,27,760
202411-T?,11,48,43,98,32,68,99,55,174,161,46,27,760
202411-T?,11,48,43,98,32,68,99,55,174,161,46,27,760
202411-T?,11,48,43,98,32,68,99,55,174,161,46,27,760
None,None,None,None,98,32,68,99,55,174,161,46,27,760
None,None,None,None,98,32,68,99,55,174,161,46,27,760
None,None,None,None,98,32,68,99,55,174,161,46,27,760
None,None,None,None,98,32,68,99,55,174,161,46,27,760
None,None,None,None,98,32,68,99,55,174,161,46,27,760
None,None,None,None,98,32,68,99,55,174,161,46,27,760
None,None,None,None,98,32,68,99,56,174,161,46,27,761
None,None,None,None,98,32,68,99,56,174,161,46,27,761
None,None,None,None,98,32,68,99,56,174,161,46,27,761
None,None,None,None,98,32,68,99,56,174,161,46,27,761
None,None,None,None,98,32,68,99,56,174,161,46,27,761
None,None,None,None,98,32,68,99,56,174,161,46,27,761
None,None,None,None,98,32,68,99,56,174,161,46,27,761
None,None,None,None,98,32,68,99,56,174,161,46,27,761
None,None,None,None,98,32,68,99,56,174,161,46,27,761
None,None,None,None,98,32,68,99,56,174,161,46,27,761
—T?7,11,49,02,98,32,68,99,56,174,161,46,27,761
—T?7,11,49,02,98,32,68,99,56,175,161,46,27,762
—T?7,11,49,03,98,32,68,99,56,175,161,46,27,762
—T?7,11,49,03,98,32,68,99,56,175,161,46,27,762
—T?7,11,49,03,98,32,69,99,56,175,161,46,27,763
2024-11-17,11,49,04,98,32,69,99,56,175,161,46,27,763
2024-11-17,11,49,04,98,32,69,99,56,175,161,46,27,763
2024-11-17,11,49,04,98,32,69,99,56,175,161,46,27,763
2024-11-17,11,49,04,98,32,69,99,56,175,161,46,27,763
2024-11-17,11,49,04,98,32,69,99,56,175,161,46,27,763
2024-11-17,11,49,04,98,32,69,99,56,175,161,46,27,763
2024-11-17,11,49,04,98,32,69,99,56,175,161,46,27,763
=f?,11,49,04,98,32,69,99,56,175,161,46,27,763
=f?,11,49,04,98,32,69,99,56,175,161,46,27,763
=f?,11,49,04,98,32,69,99,56,175,161,46,27,763
=f?,11,49,04,98,32,69,99,56,175,161,46,27,763
=f?,11,49,04,98,32,69,99,56,175,161,46,27,763
=f?,11,49,04,98,32,69,99,56,175,161,46,27,763
